crop,window,task,label,pred,error,class_name,logit_margin,top1_prob,boundary,tile_phase,tile_phase_flip,probe_pred,probe_error,probe_disagree,control_ndvi_tstd,grid
32,task_2b0bcdc8-eaa6-40a8-b939-6f9049d4e9df_point_8,spatial_split\task_2b0bcdc8-eaa6-40a8-b939-6f9049d4e9df,2,2,0,shrubland/savanna,12.624391555786133,0.9999963045120239,0.0,9.176018238576944e-07,0.0,2,0,0,0.21683748066425323,8
32,task_2cfe9626-32ec-4f11-8747-d23e3437676d_point_0,spatial_split\task_2cfe9626-32ec-4f11-8747-d23e3437676d,4,4,0,grassland/barren,0.05018472671508789,0.5122793316841125,0.375,0.12653754651546478,0.25,4,0,0,0.10065146535634995,8
32,task_2cfe9626-32ec-4f11-8747-d23e3437676d_point_11,spatial_split\task_2cfe9626-32ec-4f11-8747-d23e3437676d,5,5,0,agriculture/settlement,11.029019355773926,0.9999637603759766,0.0,9.104694981942885e-06,0.0,5,0,0,0.2344488799571991,8
32,task_2cfe9626-32ec-4f11-8747-d23e3437676d_point_18,spatial_split\task_2cfe9626-32ec-4f11-8747-d23e3437676d,4,4,0,grassland/barren,12.46163558959961,0.9999915361404419,0.125,2.5816450488491682e-06,0.0,4,0,0,0.060460254549980164,8
32,task_2cfe9626-32ec-4f11-8747-d23e3437676d_point_19,spatial_split\task_2cfe9626-32ec-4f11-8747-d23e3437676d,2,2,0,shrubland/savanna,10.482427597045898,0.9999572038650513,0.0,1.3541278349293862e-05,0.0,2,0,0,0.13922841846942902,8
32,task_2cfe9626-32ec-4f11-8747-d23e3437676d_point_2,spatial_split\task_2cfe9626-32ec-4f11-8747-d23e3437676d,0,0,0,woodland forest,1.911008358001709,0.8708603978157043,0.625,0.05223841965198517,0.0,0,0,0,0.1864176243543625,8
32,task_2cfe9626-32ec-4f11-8747-d23e3437676d_point_20,spatial_split\task_2cfe9626-32ec-4f11-8747-d23e3437676d,2,2,0,shrubland/savanna,10.729860305786133,0.9999691247940063,0.0,7.661457857466303e-06,0.0,2,0,0,0.17419932782649994,8
32,task_2cfe9626-32ec-4f11-8747-d23e3437676d_point_22,spatial_split\task_2cfe9626-32ec-4f11-8747-d23e3437676d,2,2,0,shrubland/savanna,12.726876258850098,0.9999939203262329,0.0,4.61695606190915e-07,0.0,2,0,0,0.16940274834632874,8
32,task_2cfe9626-32ec-4f11-8747-d23e3437676d_point_23,spatial_split\task_2cfe9626-32ec-4f11-8747-d23e3437676d,4,4,0,grassland/barren,5.443971633911133,0.9955385327339172,0.25,0.001333339256234467,0.0,4,0,0,0.16227979958057404,8
32,task_2cfe9626-32ec-4f11-8747-d23e3437676d_point_25,spatial_split\task_2cfe9626-32ec-4f11-8747-d23e3437676d,0,2,1,woodland forest,1.0903525352478027,0.7481505274772644,0.125,0.33954375982284546,0.5,2,1,0,0.20762373507022858,8
32,task_2cfe9626-32ec-4f11-8747-d23e3437676d_point_28,spatial_split\task_2cfe9626-32ec-4f11-8747-d23e3437676d,2,2,0,shrubland/savanna,10.076674461364746,0.9999536275863647,0.25,3.7224137486191466e-05,0.0,2,0,0,0.12131177634000778,8
32,task_2cfe9626-32ec-4f11-8747-d23e3437676d_point_29,spatial_split\task_2cfe9626-32ec-4f11-8747-d23e3437676d,2,2,0,shrubland/savanna,10.47819995880127,0.9999712705612183,0.0,6.602139364986215e-06,0.0,2,0,0,0.15718263387680054,8
32,task_2cfe9626-32ec-4f11-8747-d23e3437676d_point_3,spatial_split\task_2cfe9626-32ec-4f11-8747-d23e3437676d,2,2,0,shrubland/savanna,8.157577514648438,0.9997105002403259,0.0,0.0002170561347156763,0.0,2,0,0,0.14996206760406494,8
32,task_2cfe9626-32ec-4f11-8747-d23e3437676d_point_31,spatial_split\task_2cfe9626-32ec-4f11-8747-d23e3437676d,2,2,0,shrubland/savanna,10.349420547485352,0.9999673366546631,0.0,8.210093255911488e-06,0.0,2,0,0,0.1901029497385025,8
32,task_2cfe9626-32ec-4f11-8747-d23e3437676d_point_32,spatial_split\task_2cfe9626-32ec-4f11-8747-d23e3437676d,2,2,0,shrubland/savanna,8.07120132446289,0.999679684638977,0.25,9.152077109320089e-05,0.0,2,0,0,0.1659880429506302,8
32,task_2cfe9626-32ec-4f11-8747-d23e3437676d_point_33,spatial_split\task_2cfe9626-32ec-4f11-8747-d23e3437676d,2,2,0,shrubland/savanna,11.538409233093262,0.9999884366989136,0.0,5.2228092499717604e-06,0.0,2,0,0,0.14606168866157532,8
32,task_2cfe9626-32ec-4f11-8747-d23e3437676d_point_37,spatial_split\task_2cfe9626-32ec-4f11-8747-d23e3437676d,4,4,0,grassland/barren,3.9314751625061035,0.9766955971717834,0.375,0.00923317950218916,0.0,4,0,0,0.17519427835941315,8
32,task_2cfe9626-32ec-4f11-8747-d23e3437676d_point_38,spatial_split\task_2cfe9626-32ec-4f11-8747-d23e3437676d,2,2,0,shrubland/savanna,6.086461067199707,0.996704638004303,0.625,0.007461836561560631,0.0,2,0,0,0.22724293172359467,8
32,task_2cfe9626-32ec-4f11-8747-d23e3437676d_point_39,spatial_split\task_2cfe9626-32ec-4f11-8747-d23e3437676d,4,4,0,grassland/barren,9.91093635559082,0.9999285936355591,0.375,3.565782753867097e-05,0.0,4,0,0,0.06009073182940483,8
32,task_2cfe9626-32ec-4f11-8747-d23e3437676d_point_4,spatial_split\task_2cfe9626-32ec-4f11-8747-d23e3437676d,5,5,0,agriculture/settlement,10.61580753326416,0.9999587535858154,0.0,1.0408309208287392e-05,0.0,5,0,0,0.25337424874305725,8
32,task_2cfe9626-32ec-4f11-8747-d23e3437676d_point_41,spatial_split\task_2cfe9626-32ec-4f11-8747-d23e3437676d,0,0,0,woodland forest,0.5048727989196777,0.6233959794044495,0.625,0.21969307959079742,0.25,0,0,0,0.2160462886095047,8
32,task_2cfe9626-32ec-4f11-8747-d23e3437676d_point_46,spatial_split\task_2cfe9626-32ec-4f11-8747-d23e3437676d,4,4,0,grassland/barren,8.961884498596191,0.9998624324798584,0.125,5.389595025917515e-05,0.0,4,0,0,0.09581600874662399,8
32,task_2cfe9626-32ec-4f11-8747-d23e3437676d_point_51,spatial_split\task_2cfe9626-32ec-4f11-8747-d23e3437676d,2,2,0,shrubland/savanna,6.487757682800293,0.9984777569770813,0.0,0.00029422034276649356,0.0,2,0,0,0.15059033036231995,8
32,task_2cfe9626-32ec-4f11-8747-d23e3437676d_point_53,spatial_split\task_2cfe9626-32ec-4f11-8747-d23e3437676d,2,2,0,shrubland/savanna,9.13494873046875,0.9998773336410522,0.0,6.509133527288213e-05,0.0,2,0,0,0.18225938081741333,8
32,task_2cfe9626-32ec-4f11-8747-d23e3437676d_point_54,spatial_split\task_2cfe9626-32ec-4f11-8747-d23e3437676d,2,2,0,shrubland/savanna,1.9363245964050293,0.8739365935325623,0.375,0.04243410751223564,0.0,2,0,0,0.22387166321277618,8
32,task_2cfe9626-32ec-4f11-8747-d23e3437676d_point_56,spatial_split\task_2cfe9626-32ec-4f11-8747-d23e3437676d,2,2,0,shrubland/savanna,2.7075791358947754,0.9374312162399292,0.125,0.02377191185951233,0.0,2,0,0,0.22802044451236725,8
32,task_2cfe9626-32ec-4f11-8747-d23e3437676d_point_60,spatial_split\task_2cfe9626-32ec-4f11-8747-d23e3437676d,2,2,0,shrubland/savanna,8.429849624633789,0.9997789263725281,0.125,3.660631409729831e-05,0.0,2,0,0,0.10363195836544037,8
32,task_2cfe9626-32ec-4f11-8747-d23e3437676d_point_61,spatial_split\task_2cfe9626-32ec-4f11-8747-d23e3437676d,4,4,0,grassland/barren,10.683040618896484,0.9999525547027588,0.0,1.3102858247293625e-05,0.0,4,0,0,0.037246763706207275,8
32,task_2cfe9626-32ec-4f11-8747-d23e3437676d_point_63,spatial_split\task_2cfe9626-32ec-4f11-8747-d23e3437676d,2,2,0,shrubland/savanna,4.236580848693848,0.9857355952262878,0.0,0.017033912241458893,0.0,4,1,1,0.192586749792099,8
32,task_2cfe9626-32ec-4f11-8747-d23e3437676d_point_65,spatial_split\task_2cfe9626-32ec-4f11-8747-d23e3437676d,4,4,0,grassland/barren,8.644976615905762,0.9997411370277405,0.125,7.616182847414166e-05,0.0,4,0,0,0.0690956860780716,8
32,task_2cfe9626-32ec-4f11-8747-d23e3437676d_point_66,spatial_split\task_2cfe9626-32ec-4f11-8747-d23e3437676d,2,2,0,shrubland/savanna,6.702398777008057,0.9987138509750366,0.25,0.000840112566947937,0.0,2,0,0,0.18118025362491608,8
32,task_2cfe9626-32ec-4f11-8747-d23e3437676d_point_67,spatial_split\task_2cfe9626-32ec-4f11-8747-d23e3437676d,2,2,0,shrubland/savanna,3.801118850708008,0.9781318306922913,0.0,0.07646802812814713,0.0,2,0,0,0.1539946347475052,8
32,task_2cfe9626-32ec-4f11-8747-d23e3437676d_point_7,spatial_split\task_2cfe9626-32ec-4f11-8747-d23e3437676d,2,2,0,shrubland/savanna,8.539759635925293,0.9998019337654114,0.0,0.00017979081894736737,0.0,2,0,0,0.16689683496952057,8
32,task_2cfe9626-32ec-4f11-8747-d23e3437676d_point_70,spatial_split\task_2cfe9626-32ec-4f11-8747-d23e3437676d,2,2,0,shrubland/savanna,8.937975883483887,0.9998674392700195,0.0,6.74026960041374e-05,0.0,2,0,0,0.1696251928806305,8
32,task_2cfe9626-32ec-4f11-8747-d23e3437676d_point_71,spatial_split\task_2cfe9626-32ec-4f11-8747-d23e3437676d,2,0,1,shrubland/savanna,2.232235908508301,0.9030869007110596,0.5,0.07769539207220078,0.0,2,0,1,0.1961069405078888,8
32,task_2cfe9626-32ec-4f11-8747-d23e3437676d_point_74,spatial_split\task_2cfe9626-32ec-4f11-8747-d23e3437676d,4,4,0,grassland/barren,5.031367301940918,0.9934507608413696,0.375,0.0026113323401659727,0.0,4,0,0,0.09459099918603897,8
32,task_2cfe9626-32ec-4f11-8747-d23e3437676d_point_75,spatial_split\task_2cfe9626-32ec-4f11-8747-d23e3437676d,2,2,0,shrubland/savanna,7.188185214996338,0.9992426633834839,0.5,0.0008787279366515577,0.0,4,1,1,0.13214997947216034,8
32,task_2cfe9626-32ec-4f11-8747-d23e3437676d_point_81,spatial_split\task_2cfe9626-32ec-4f11-8747-d23e3437676d,4,4,0,grassland/barren,8.710644721984863,0.9997983574867249,0.375,8.515671652276069e-05,0.0,4,0,0,0.0754275694489479,8
32,task_2cfe9626-32ec-4f11-8747-d23e3437676d_point_82,spatial_split\task_2cfe9626-32ec-4f11-8747-d23e3437676d,2,2,0,shrubland/savanna,5.425177574157715,0.995606005191803,0.125,0.0008889769087545574,0.0,2,0,0,0.10152602940797806,8
32,task_2cfe9626-32ec-4f11-8747-d23e3437676d_point_85,spatial_split\task_2cfe9626-32ec-4f11-8747-d23e3437676d,2,2,0,shrubland/savanna,5.142695426940918,0.9941856265068054,0.0,0.0011280373437330127,0.0,2,0,0,0.15522105991840363,8
32,task_2cfe9626-32ec-4f11-8747-d23e3437676d_point_87,spatial_split\task_2cfe9626-32ec-4f11-8747-d23e3437676d,2,2,0,shrubland/savanna,10.929593086242676,0.9999701976776123,0.0,5.393149876908865e-06,0.0,2,0,0,0.19550330936908722,8
32,task_344c1a79-17eb-4807-aa0f-912248dc1f80_point_15,spatial_split\task_344c1a79-17eb-4807-aa0f-912248dc1f80,0,0,0,woodland forest,5.004205703735352,0.9933024644851685,0.375,0.016988104209303856,0.0,2,1,1,0.21524196863174438,8
32,task_344c1a79-17eb-4807-aa0f-912248dc1f80_point_16,spatial_split\task_344c1a79-17eb-4807-aa0f-912248dc1f80,4,4,0,grassland/barren,6.39219331741333,0.9969563484191895,0.0,0.0006790996412746608,0.0,8,1,1,0.08663249760866165,8
32,task_344c1a79-17eb-4807-aa0f-912248dc1f80_point_19,spatial_split\task_344c1a79-17eb-4807-aa0f-912248dc1f80,2,2,0,shrubland/savanna,9.25707721710205,0.9999020099639893,0.0,1.5260768122971058e-05,0.0,2,0,0,0.154913991689682,8
32,task_344c1a79-17eb-4807-aa0f-912248dc1f80_point_2,spatial_split\task_344c1a79-17eb-4807-aa0f-912248dc1f80,4,4,0,grassland/barren,1.0765013694763184,0.7455142736434937,0.25,0.17536118626594543,0.0,2,1,1,0.08955433964729309,8
32,task_344c1a79-17eb-4807-aa0f-912248dc1f80_point_34,spatial_split\task_344c1a79-17eb-4807-aa0f-912248dc1f80,8,8,0,urban/dense dev.,13.724597930908203,0.9999980926513672,0.0,3.998401041371835e-07,0.0,8,0,0,0.027301551774144173,8
32,task_344c1a79-17eb-4807-aa0f-912248dc1f80_point_40,spatial_split\task_344c1a79-17eb-4807-aa0f-912248dc1f80,8,8,0,urban/dense dev.,9.726339340209961,0.999920129776001,0.125,0.0002807399141602218,0.0,8,0,0,0.13663826882839203,8
32,task_344c1a79-17eb-4807-aa0f-912248dc1f80_point_47,spatial_split\task_344c1a79-17eb-4807-aa0f-912248dc1f80,2,2,0,shrubland/savanna,4.803950309753418,0.9918662905693054,0.0,0.01926121860742569,0.0,2,0,0,0.08561231940984726,8
32,task_344c1a79-17eb-4807-aa0f-912248dc1f80_point_48,spatial_split\task_344c1a79-17eb-4807-aa0f-912248dc1f80,2,2,0,shrubland/savanna,10.542877197265625,0.9999648332595825,0.0,1.8011356587521732e-05,0.0,2,0,0,0.15571969747543335,8
32,task_344c1a79-17eb-4807-aa0f-912248dc1f80_point_5,spatial_split\task_344c1a79-17eb-4807-aa0f-912248dc1f80,2,2,0,shrubland/savanna,12.207328796386719,0.9999946355819702,0.0,8.450417112726427e-07,0.0,2,0,0,0.18350867927074432,8
32,task_344c1a79-17eb-4807-aa0f-912248dc1f80_point_53,spatial_split\task_344c1a79-17eb-4807-aa0f-912248dc1f80,6,6,0,montane forest,5.094110488891602,0.9890751242637634,0.0,0.0031421894673258066,0.0,6,0,0,0.28399693965911865,8
32,task_344c1a79-17eb-4807-aa0f-912248dc1f80_point_54,spatial_split\task_344c1a79-17eb-4807-aa0f-912248dc1f80,4,4,0,grassland/barren,10.486091613769531,0.9999490976333618,0.0,9.928602594300173e-06,0.0,4,0,0,0.11851127445697784,8
32,task_344c1a79-17eb-4807-aa0f-912248dc1f80_point_6,spatial_split\task_344c1a79-17eb-4807-aa0f-912248dc1f80,2,2,0,shrubland/savanna,8.895308494567871,0.9998552799224854,0.0,4.2395789932925254e-05,0.0,2,0,0,0.08898710459470749,8
32,task_344c1a79-17eb-4807-aa0f-912248dc1f80_point_61,spatial_split\task_344c1a79-17eb-4807-aa0f-912248dc1f80,2,2,0,shrubland/savanna,1.7672395706176758,0.8540251851081848,0.125,0.05569513514637947,0.0,2,0,0,0.21442632377147675,8
32,task_344c1a79-17eb-4807-aa0f-912248dc1f80_point_66,spatial_split\task_344c1a79-17eb-4807-aa0f-912248dc1f80,8,8,0,urban/dense dev.,9.08182430267334,0.9997665286064148,0.0,0.0001429536787327379,0.0,8,0,0,0.14774127304553986,8
32,task_344c1a79-17eb-4807-aa0f-912248dc1f80_point_69,spatial_split\task_344c1a79-17eb-4807-aa0f-912248dc1f80,8,8,0,urban/dense dev.,6.119419097900391,0.9974581599235535,0.125,0.0010032408172264695,0.0,8,0,0,0.12322752922773361,8
32,task_344c1a79-17eb-4807-aa0f-912248dc1f80_point_72,spatial_split\task_344c1a79-17eb-4807-aa0f-912248dc1f80,8,8,0,urban/dense dev.,5.930646896362305,0.9971471428871155,0.0,0.0010485391831025481,0.0,8,0,0,0.10853642970323563,8
32,task_344c1a79-17eb-4807-aa0f-912248dc1f80_point_78,spatial_split\task_344c1a79-17eb-4807-aa0f-912248dc1f80,2,2,0,shrubland/savanna,10.54180908203125,0.9999698400497437,0.125,2.133438283635769e-05,0.0,2,0,0,0.15321633219718933,8
32,task_344c1a79-17eb-4807-aa0f-912248dc1f80_point_82,spatial_split\task_344c1a79-17eb-4807-aa0f-912248dc1f80,8,8,0,urban/dense dev.,7.3781914710998535,0.9993452429771423,0.125,0.00025104169617407024,0.0,8,0,0,0.05978746339678764,8
32,task_3e3715c8-c01b-4c8c-af6f-6959c1597083_point_108,spatial_split\task_3e3715c8-c01b-4c8c-af6f-6959c1597083,4,2,1,grassland/barren,0.3941936492919922,0.5673791766166687,0.75,0.2852189540863037,0.25,5,1,1,0.21051354706287384,8
32,task_3e3715c8-c01b-4c8c-af6f-6959c1597083_point_109,spatial_split\task_3e3715c8-c01b-4c8c-af6f-6959c1597083,4,2,1,grassland/barren,6.501505374908447,0.9984421133995056,0.125,0.023531444370746613,0.0,2,1,0,0.15930281579494476,8
32,task_3e3715c8-c01b-4c8c-af6f-6959c1597083_point_111,spatial_split\task_3e3715c8-c01b-4c8c-af6f-6959c1597083,8,8,0,urban/dense dev.,9.371460914611816,0.9998801946640015,0.125,3.836618270725012e-05,0.0,8,0,0,0.08307384699583054,8
32,task_3e3715c8-c01b-4c8c-af6f-6959c1597083_point_116,spatial_split\task_3e3715c8-c01b-4c8c-af6f-6959c1597083,2,2,0,shrubland/savanna,3.4683351516723633,0.9697210788726807,0.25,0.1884365826845169,0.25,2,0,0,0.2297937422990799,8
32,task_3e3715c8-c01b-4c8c-af6f-6959c1597083_point_13,spatial_split\task_3e3715c8-c01b-4c8c-af6f-6959c1597083,2,2,0,shrubland/savanna,6.930685997009277,0.9989996552467346,0.0,0.0002802435483317822,0.0,2,0,0,0.25004851818084717,8
32,task_3e3715c8-c01b-4c8c-af6f-6959c1597083_point_28,spatial_split\task_3e3715c8-c01b-4c8c-af6f-6959c1597083,4,4,0,grassland/barren,2.9881863594055176,0.9501758217811584,0.125,0.034304309636354446,0.0,4,0,0,0.22783556580543518,8
32,task_3e3715c8-c01b-4c8c-af6f-6959c1597083_point_37,spatial_split\task_3e3715c8-c01b-4c8c-af6f-6959c1597083,2,2,0,shrubland/savanna,10.788049697875977,0.9999631643295288,0.0,1.1297085620753933e-05,0.0,2,0,0,0.1571471393108368,8
32,task_3e3715c8-c01b-4c8c-af6f-6959c1597083_point_40,spatial_split\task_3e3715c8-c01b-4c8c-af6f-6959c1597083,4,4,0,grassland/barren,4.7972002029418945,0.9884296655654907,0.375,0.010081425309181213,0.0,4,0,0,0.19201220571994781,8
32,task_3e3715c8-c01b-4c8c-af6f-6959c1597083_point_41,spatial_split\task_3e3715c8-c01b-4c8c-af6f-6959c1597083,2,2,0,shrubland/savanna,10.209024429321289,0.9999608993530273,0.0,1.0370694326411467e-05,0.0,2,0,0,0.13457831740379333,8
32,task_3e3715c8-c01b-4c8c-af6f-6959c1597083_point_45,spatial_split\task_3e3715c8-c01b-4c8c-af6f-6959c1597083,4,4,0,grassland/barren,8.15928840637207,0.9994993209838867,0.0,0.0005290818517096341,0.0,4,0,0,0.23326519131660461,8
32,task_3e3715c8-c01b-4c8c-af6f-6959c1597083_point_58,spatial_split\task_3e3715c8-c01b-4c8c-af6f-6959c1597083,4,4,0,grassland/barren,5.767198085784912,0.994763970375061,0.5,0.002659681485965848,0.0,5,1,1,0.1232362613081932,8
32,task_3e3715c8-c01b-4c8c-af6f-6959c1597083_point_75,spatial_split\task_3e3715c8-c01b-4c8c-af6f-6959c1597083,4,4,0,grassland/barren,2.398904323577881,0.8779177069664001,0.625,0.16619689762592316,0.0,5,1,1,0.16420267522335052,8
32,task_3e3715c8-c01b-4c8c-af6f-6959c1597083_point_76,spatial_split\task_3e3715c8-c01b-4c8c-af6f-6959c1597083,2,2,0,shrubland/savanna,6.373491287231445,0.9982936978340149,0.0,0.0005550062633119524,0.0,2,0,0,0.1943807601928711,8
32,task_3e3715c8-c01b-4c8c-af6f-6959c1597083_point_87,spatial_split\task_3e3715c8-c01b-4c8c-af6f-6959c1597083,0,0,0,woodland forest,10.694653511047363,0.9999730587005615,0.375,1.9219794921809807e-05,0.0,0,0,0,0.21886394917964935,8
32,task_3e3715c8-c01b-4c8c-af6f-6959c1597083_point_9,spatial_split\task_3e3715c8-c01b-4c8c-af6f-6959c1597083,4,2,1,grassland/barren,0.7807674407958984,0.5406891107559204,0.625,0.15630705654621124,0.0,2,1,0,0.14446328580379486,8
32,task_3e3715c8-c01b-4c8c-af6f-6959c1597083_point_93,spatial_split\task_3e3715c8-c01b-4c8c-af6f-6959c1597083,4,4,0,grassland/barren,1.8304595947265625,0.8616563677787781,0.5,0.1486261934041977,0.0,4,0,0,0.1960296779870987,8
32,task_3e3715c8-c01b-4c8c-af6f-6959c1597083_point_97,spatial_split\task_3e3715c8-c01b-4c8c-af6f-6959c1597083,2,2,0,shrubland/savanna,6.590453147888184,0.9986003041267395,0.0,0.0009375927038490772,0.0,2,0,0,0.24182498455047607,8
32,task_443f9bea-5883-4fb7-9573-0a9d51cb24d5_point_11,spatial_split\task_443f9bea-5883-4fb7-9573-0a9d51cb24d5,5,2,1,agriculture/settlement,8.183828353881836,0.9995916485786438,0.0,8.930679177865386e-05,0.0,2,1,0,0.2566554546356201,8
32,task_443f9bea-5883-4fb7-9573-0a9d51cb24d5_point_17,spatial_split\task_443f9bea-5883-4fb7-9573-0a9d51cb24d5,0,0,0,woodland forest,4.5969414710998535,0.9887040257453918,0.0,0.004417384508997202,0.0,0,0,0,0.24736396968364716,8
32,task_443f9bea-5883-4fb7-9573-0a9d51cb24d5_point_2,spatial_split\task_443f9bea-5883-4fb7-9573-0a9d51cb24d5,0,0,0,woodland forest,1.136488437652588,0.755135715007782,0.0,0.056608181446790695,0.0,0,0,0,0.2213323414325714,8
32,task_443f9bea-5883-4fb7-9573-0a9d51cb24d5_point_3,spatial_split\task_443f9bea-5883-4fb7-9573-0a9d51cb24d5,5,5,0,agriculture/settlement,0.8824076652526855,0.6742329001426697,0.5,0.19219833612442017,0.25,4,1,1,0.2890583872795105,8
32,task_443f9bea-5883-4fb7-9573-0a9d51cb24d5_point_5,spatial_split\task_443f9bea-5883-4fb7-9573-0a9d51cb24d5,2,2,0,shrubland/savanna,3.5889954566955566,0.9731123447418213,0.0,0.01188331563025713,0.0,2,0,0,0.24386504292488098,8
32,task_443f9bea-5883-4fb7-9573-0a9d51cb24d5_point_6,spatial_split\task_443f9bea-5883-4fb7-9573-0a9d51cb24d5,5,5,0,agriculture/settlement,10.59436321258545,0.9999505281448364,0.0,2.0019708244944923e-05,0.0,5,0,0,0.15806978940963745,8
32,task_4d86a761-641c-4d20-947c-c9d8b08153a5_point_10,spatial_split\task_4d86a761-641c-4d20-947c-c9d8b08153a5,4,4,0,grassland/barren,5.6450910568237305,0.9961896538734436,0.125,0.0012344487477093935,0.0,2,1,1,0.26810866594314575,8
32,task_4d86a761-641c-4d20-947c-c9d8b08153a5_point_11,spatial_split\task_4d86a761-641c-4d20-947c-c9d8b08153a5,6,6,0,montane forest,3.656893253326416,0.9742776155471802,0.0,0.0032065212726593018,0.0,6,0,0,0.3319893777370453,8
32,task_4d86a761-641c-4d20-947c-c9d8b08153a5_point_16,spatial_split\task_4d86a761-641c-4d20-947c-c9d8b08153a5,4,4,0,grassland/barren,0.7071747779846191,0.6680353283882141,0.5,0.0896502286195755,0.0,4,0,0,0.2979564368724823,8
32,task_4d86a761-641c-4d20-947c-c9d8b08153a5_point_20,spatial_split\task_4d86a761-641c-4d20-947c-c9d8b08153a5,4,4,0,grassland/barren,7.683754920959473,0.9994611144065857,0.0,0.00015003311273176223,0.0,4,0,0,0.27714359760284424,8
32,task_4d86a761-641c-4d20-947c-c9d8b08153a5_point_23,spatial_split\task_4d86a761-641c-4d20-947c-c9d8b08153a5,4,4,0,grassland/barren,9.978231430053711,0.9999523162841797,0.0,5.4517890930583235e-06,0.0,4,0,0,0.15859241783618927,8
32,task_4d86a761-641c-4d20-947c-c9d8b08153a5_point_33,spatial_split\task_4d86a761-641c-4d20-947c-c9d8b08153a5,4,2,1,grassland/barren,2.8280234336853027,0.9093238711357117,0.25,0.01494664791971445,0.0,6,1,1,0.23603078722953796,8
32,task_58af58e7-9eaf-46bf-b4b0-207b80bc00e4_point_19,spatial_split\task_58af58e7-9eaf-46bf-b4b0-207b80bc00e4,5,5,0,agriculture/settlement,10.050610542297363,0.9999251365661621,0.0,1.4854955225018784e-05,0.0,5,0,0,0.13278183341026306,8
32,task_58af58e7-9eaf-46bf-b4b0-207b80bc00e4_point_20,spatial_split\task_58af58e7-9eaf-46bf-b4b0-207b80bc00e4,4,4,0,grassland/barren,5.868544578552246,0.9970018267631531,0.375,0.005373592488467693,0.0,4,0,0,0.11966031044721603,8
32,task_58af58e7-9eaf-46bf-b4b0-207b80bc00e4_point_22,spatial_split\task_58af58e7-9eaf-46bf-b4b0-207b80bc00e4,2,2,0,shrubland/savanna,7.625459671020508,0.9995107650756836,0.0,0.000328013178659603,0.0,2,0,0,0.10421843826770782,8
32,task_58af58e7-9eaf-46bf-b4b0-207b80bc00e4_point_23,spatial_split\task_58af58e7-9eaf-46bf-b4b0-207b80bc00e4,5,5,0,agriculture/settlement,7.182779312133789,0.9991487264633179,0.0,0.0002865210990421474,0.0,5,0,0,0.20929236710071564,8
32,task_58af58e7-9eaf-46bf-b4b0-207b80bc00e4_point_25,spatial_split\task_58af58e7-9eaf-46bf-b4b0-207b80bc00e4,3,3,0,herbaceous wetland,12.027351379394531,0.9999809265136719,0.0,7.822754923836328e-06,0.0,3,0,0,0.22321394085884094,8
32,task_58af58e7-9eaf-46bf-b4b0-207b80bc00e4_point_3,spatial_split\task_58af58e7-9eaf-46bf-b4b0-207b80bc00e4,5,5,0,agriculture/settlement,5.6614532470703125,0.9962612986564636,0.0,0.002560508204624057,0.0,5,0,0,0.12957681715488434,8
32,task_58af58e7-9eaf-46bf-b4b0-207b80bc00e4_point_30,spatial_split\task_58af58e7-9eaf-46bf-b4b0-207b80bc00e4,5,5,0,agriculture/settlement,11.51626205444336,0.9999781847000122,0.0,7.792723408783786e-06,0.0,5,0,0,0.21565605700016022,8
32,task_58af58e7-9eaf-46bf-b4b0-207b80bc00e4_point_31,spatial_split\task_58af58e7-9eaf-46bf-b4b0-207b80bc00e4,2,2,0,shrubland/savanna,9.881562232971191,0.9999479055404663,0.0,2.75665515800938e-05,0.0,2,0,0,0.2079821228981018,8
32,task_58af58e7-9eaf-46bf-b4b0-207b80bc00e4_point_32,spatial_split\task_58af58e7-9eaf-46bf-b4b0-207b80bc00e4,5,5,0,agriculture/settlement,3.669524669647217,0.9747765064239502,0.0,0.008555559441447258,0.0,5,0,0,0.30782514810562134,8
32,task_58af58e7-9eaf-46bf-b4b0-207b80bc00e4_point_5,spatial_split\task_58af58e7-9eaf-46bf-b4b0-207b80bc00e4,5,5,0,agriculture/settlement,9.97850227355957,0.9999455213546753,0.0,7.3102610258501954e-06,0.0,5,0,0,0.22436964511871338,8
32,task_58af58e7-9eaf-46bf-b4b0-207b80bc00e4_point_7,spatial_split\task_58af58e7-9eaf-46bf-b4b0-207b80bc00e4,2,2,0,shrubland/savanna,11.728924751281738,0.99998939037323,0.0,2.773992673610337e-05,0.0,4,1,1,0.17859363555908203,8
32,task_58af58e7-9eaf-46bf-b4b0-207b80bc00e4_point_8,spatial_split\task_58af58e7-9eaf-46bf-b4b0-207b80bc00e4,5,5,0,agriculture/settlement,10.214741706848145,0.9999332427978516,0.0,1.0009854122472461e-05,0.0,5,0,0,0.311443954706192,8
32,task_58af58e7-9eaf-46bf-b4b0-207b80bc00e4_point_9,spatial_split\task_58af58e7-9eaf-46bf-b4b0-207b80bc00e4,4,4,0,grassland/barren,2.3011088371276855,0.9086089730262756,0.5,0.038266342133283615,0.0,2,1,1,0.12172634899616241,8
32,task_6269bc5d-f293-461b-8953-06bf3b640053_point_0,spatial_split\task_6269bc5d-f293-461b-8953-06bf3b640053,5,5,0,agriculture/settlement,9.26472282409668,0.9998937845230103,0.0,0.00010675792145775631,0.0,5,0,0,0.18625766038894653,8
